file,date,model_id,imbalance_score,mean_ttft_ms,p99_ttft_ms,mean_tpot_ms,p99_tpot_ms
vllm-all_datasets-20251207-110825.json,20251207-110825,mistralai/Mixtral-8x7B-v0.1,0.6158095419903761,106.75828442520772,108.94006720278412,49.60272420455582,50.21372378017393
vllm-diverse_topics-20251207-111013.json,20251207-111013,mistralai/Mixtral-8x7B-v0.1,0.22737199163128197,99.75964239798486,100.89175896253437,49.87849716146724,50.61276248893795
vllm-high_repetition-20251207-105043.json,20251207-105043,mistralai/Mixtral-8x7B-v0.1,0.7741778777020644,102.38730392496412,103.86861833394505,49.8683460415737,50.64977843551991
vllm-mixed_domains-20251207-111258.json,20251207-111258,mistralai/Mixtral-8x7B-v0.1,0.5122623089522531,125.934504927136,127.30443938984537,49.63975719583291,50.39430890458028
vllm-repeated_structure-20251207-111417.json,20251207-111417,mistralai/Mixtral-8x7B-v0.1,0.7412794077874024,105.72826143664618,107.45435151620768,50.165706618251846,50.20119216889428
vllm-single_domain_programming-20251207-111857.json,20251207-111857,mistralai/Mixtral-8x7B-v0.1,0.5207578918160013,101.94970443844795,103.23002818739042,49.10588823712343,49.90320101026351
vllm-single_domain_science-20251207-111502.json,20251207-111502,mistralai/Mixtral-8x7B-v0.1,0.5377637695838409,98.81976627123852,100.43633171357214,49.035868198075484,49.6541005024943
