file,date,model_id,imbalance_score,mean_ttft_ms,p99_ttft_ms,mean_tpot_ms,p99_tpot_ms
baseline_vllm-all_datasets-20251207-154916.json,20251207-154916,mistralai/Mixtral-8x7B-v0.1,0.6158095419903761,906.1752388253808,967.0756173180416,44.173616229607184,59.722471566498285
baseline_vllm-diverse_topics-20251207-155317.json,20251207-155317,mistralai/Mixtral-8x7B-v0.1,0.22737199163128197,944.1519611701369,981.6919086128473,44.347575930703655,56.85497980668226
baseline_vllm-high_repetition-20251207-155628.json,20251207-155628,mistralai/Mixtral-8x7B-v0.1,0.7741778777020644,119.4758247428884,122.08993860986084,42.61880219624487,43.28654000431071
baseline_vllm-mixed_domains-20251207-155932.json,20251207-155932,mistralai/Mixtral-8x7B-v0.1,0.5122623089522531,123.0409474732975,125.80592169892044,42.96662646530158,43.665728518853385
baseline_vllm-repeated_structure-20251207-160015.json,20251207-160015,mistralai/Mixtral-8x7B-v0.1,0.7412794077874024,117.59859067387879,120.25525362696499,44.4387404843658,44.48171494880273
baseline_vllm-single_domain_programming-20251207-160107.json,20251207-160107,mistralai/Mixtral-8x7B-v0.1,0.5207578918160013,113.38028690467277,115.97820529714227,45.52331244531183,46.26761500277005
baseline_vllm-single_domain_science-20251207-160744.json,20251207-160744,mistralai/Mixtral-8x7B-v0.1,0.5377637695838409,118.98096152581275,122.14443278033286,44.80821520237723,45.36684004599419
